Col,Row,Well,mConc,mFillHeight,mFluid,mImpedance,mVolume
38,21,V39,95,0,DMSO,1.67,2.0
39,21,V40,95,0,DMSO,1.67,3.0
40,21,V41,95,0,DMSO,1.67,2.0
41,21,V42,95,0,DMSO,1.67,3.0
42,21,V43,95,0,DMSO,1.67,2.0
43,21,V44,95,0,DMSO,1.67,3.0
44,21,V45,95,0,DMSO,1.67,2.0
45,21,V46,95,0,DMSO,1.67,3.0
46,21,V47,95,0,DMSO,1.67,2.0
47,21,V48,95,0,DMSO,1.67,3.0
0,22,W1,95,0,DMSO,1.67,4.0
1,22,W2,95,0,DMSO,1.67,4.5
2,22,W3,95,0,DMSO,1.67,4.0
3,22,W4,95,0,DMSO,1.67,4.5
4,22,W5,95,0,DMSO,1.67,4.0
